id,cast,msg,code,data,businessCode
11,53.516106,"系统异常,请稍后再试",400,null,0
57,53.657192,"系统异常,请稍后再试",400,null,0
76,53.86928,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
21,54.07797,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
78,54.853596,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
61,54.865105,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
60,54.933155,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
88,55.143654,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
83,56.587463,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
89,56.665882,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
29,56.866734,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
96,56.940636,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
20,56.988262,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
17,58.117107,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
66,58.586906,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
41,59.889614,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
